# JPS / A* · MovingAI .scen 正确性报告   2026-07-04 22:42:47
构建配置（JPS.Core）：斜穿角=禁止
范围：movingai/ 全部，共 1354 个 .scen 文件，每个 全部用例
并行：每张图加载后用 8 线程（CPU 16 的 1/2）共享同一 JpsSystem 跑该图的用例（兼测 JPS 多线程安全）
原生库：JPS.Native.dll 已加载（G:\GitHub\JPS\x64\Release\JPS.Native.dll）→ 每条用例校验「C 版 JPS 路径 == C# 版 JPS 路径」

校验项：
  ① JPS 整数代价 == A* 整数代价（最优性）
  ② JPS 路径合法（相邻/可走/不切角）
  ③ JPS 真实长度 ≈ 官方最优
  ④ C 版 JPS == C# 版 JPS：compact path 与平滑路径均逐点严格一致（强一致）
  ⑤ 随机改图+还原致缓存失效后，冷重扫 == 热结果
列说明：
  n=用例数  pass=三项全过  jFail=JPS无解(A*有解)  subopt=JPS≠A*  inval=路径非法
  refL=比官方长  refS=比官方短  mism=C≠C#(compact 或平滑不一致)  cold=失效重扫≠热结果

------------------------------------------------------------------------------------------------------------
scen                                               n    pass  jFail  subopt  inval   refL   refS   mism   cold
wc3maps512-map/isleofdread.map                  1580    1580      0       0      0      0      0      0      0
wc3maps512-map/losttemple.map                   1390    1390      0       0      0      0      0      0      0
wc3maps512-map/moonglade.map                    1710    1710      0       0      0      0      0      0      0
wc3maps512-map/mysticisles.map                  2060    2060      0       0      0      0      0      0      0
wc3maps512-map/nighthaven.map                   1420    1420      0       0      0      0      0      0      0
wc3maps512-map/petrifiedforest.map              1520    1520      0       0      0      0      0      0      0
wc3maps512-map/plaguelands.map                  1600    1600      0       0      0      0      0      0      0
wc3maps512-map/plainsofsnow.map                 1480    1480      0       0      0      0      0      0      0
wc3maps512-map/plunderisle.map                  1640    1640      0       0      0      0      0      0      0
wc3maps512-map/riverrun.map                     2010    2010      0       0      0      0      0      0      0
wc3maps512-map/scorchedbasin.map                1270    1270      0       0      0      0      0      0      0
wc3maps512-map/stromguarde.map                  1090    1090      0       0      0      0      0      0      0
wc3maps512-map/swampofsorrows.map               1310    1310      0       0      0      0      0      0      0
------------------------------------------------------------------------------------------------------------
scen                                               n    pass  jFail  subopt  inval   refL   refS   mism   cold
------------------------------------------------------------------------------------------------------------
wc3maps512-map/thecrucible.map                  1179    1179      0       0      0      0      0      0      0
wc3maps512-map/theglaive.map                    1449    1449      0       0      0      0      0      0      0
wc3maps512-map/timbermawhold.map                2080    2080      0       0      0      0      0      0      0
wc3maps512-map/tranquilpaths.map                1340    1340      0       0      0      0      0      0      0
------------------------------------------------------------------------------------------------------------
合计                                           1423038 1423037      0       0      0      1      0      0      0

用例 1423038（平凡 382，无效起终点 0 已跳过），用时 573.4s
通过项中：精确匹配 1423034，整数度量舍入 3（最大偏差 7.14E-003）
正确性：⚠ 1 例未通过（jFail=0 subopt=0 inval=0 refL=1 refS=0，最大偏差 0.0315）
C/C# 强一致：全部 1423038 例 C 版 JPS compact path 与平滑路径均与 C# 版一致，✓ 通过
冷缓存正确性：抽测 94706 例，随机改图+还原致缓存失效后冷重扫与热结果 compact path 一致，✓ 通过
失败用例地图已存为 JSON：1 个 → G:\GitHub\JPS\accuracy-results\failures-all-20260704-224247；可在 Playground 用「载入」打开复现。
